Stunde;Leistung in kW
2241;0.0
2242;60
2243;240
2244;480
2245;300
2246;360
2247;120
2248;180
2249;120
2250;60
2251;0.0
2252;0.0
2253;0.0
2254;0.0
2255;0.0
2256;0.0
2257;0.0
2258;0.0
2259;0.0
2260;0.0
2261;0.0
2262;0.0
2263;0.0
2264;0.0
2265;0.0
2266;0.0
2267;0.0
2268;0.0
2269;0.0
2270;0.0
2271;0.0
2272;0.0
2273;0.0
2274;0.0
2275;0.0
2276;0.0
2277;0.0
2278;0.0
2279;0.0
2280;0.0
2281;0.0
2282;0.0
2283;0.0
2284;0.0
2285;0.0
2286;0.0
2287;0.0
2288;0.0
2289;0.0
2290;60
2291;360
2292;420
2293;240
2294;600
2295;600
2296;600
2297;240
2298;300
2299;0.0
2300;0.0
2301;0.0
2302;0.0
2303;0.0
2304;0.0
2305;0.0
2306;0.0
2307;0.0
2308;0.0
2309;0.0
2310;0.0
2311;0.0
2312;0.0
2313;0.0
2314;120
2315;300
2316;540
2317;600
2318;600
2319;600
2320;600
2321;540
2322;360
2323;120
2324;0.0
2325;0.0
2326;0.0
2327;0.0
2328;0.0
2329;0.0
2330;0.0
2331;0.0
2332;0.0
2333;0.0
2334;0.0
2335;0.0
2336;0.0
2337;0.0
2338;120
2339;300
2340;540
2341;600
2342;600
2343;600
2344;600
2345;540
2346;360
2347;120
2348;0.0
2349;0.0
2350;0.0
2351;0.0
2352;0.0
2353;0.0
2354;0.0
2355;0.0
2356;0.0
2357;0.0
2358;0.0
2359;0.0
2360;0.0
2361;0.0
2362;0.0
2363;0.0
2364;120
2365;240
2366;120
2367;120
2368;0.0
2369;60
2370;0.0
2371;0.0
2372;0.0
2373;0.0
2374;0.0
2375;0.0
2376;0.0
2377;0.0
2378;0.0
2379;0.0
2380;0.0
2381;0.0
2382;0.0
2383;0.0
2384;0.0
2385;0.0
2386;0.0
2387;0.0
2388;0.0
2389;0.0
2390;60
2391;0.0
2392;0.0
2393;0.0
2394;0.0
2395;0.0
2396;0.0
2397;0.0
2398;0.0
2399;0.0
2400;0.0
2401;0.0
2402;0.0
2403;0.0
2404;0.0
2405;0.0
2406;0.0
2407;0.0
2408;0.0
2409;0.0
2410;0.0
2411;0.0
2412;0.0
2413;0.0
2414;240
2415;360
2416;600
2417;480
2418;180
2419;0.0
2420;0.0
2421;0.0
2422;0.0
2423;0.0
2424;0.0
2425;0.0
2426;0.0
2427;0.0
2428;0.0
2429;0.0
2430;0.0
2431;0.0
2432;0.0
2433;0.0
2434;0.0
2435;0.0
2436;0.0
2437;0.0
2438;0.0
2439;60
2440;60
2441;60
2442;0.0
2443;0.0
2444;0.0
2445;0.0
2446;0.0
2447;0.0
2448;0.0
2449;0.0
2450;0.0
2451;0.0
2452;0.0
2453;0.0
2454;0.0
2455;0.0
2456;0.0
2457;0.0
2458;60
2459;120
2460;240
2461;0.0
2462;120
2463;60
2464;0.0
2465;0.0
2466;0.0
2467;0.0
2468;0.0
2469;0.0
2470;0.0
2471;0.0
2472;0.0
2473;0.0
2474;0.0
2475;0.0
2476;0.0
2477;0.0
2478;0.0
2479;0.0
2480;0.0
2481;0.0
2482;0.0
2483;120
2484;120
2485;120
2486;60
2487;120
2488;60
2489;0.0
2490;0.0
2491;0.0
2492;0.0
2493;0.0
2494;0.0
2495;0.0
2496;0.0
2497;0.0
2498;0.0
2499;0.0
2500;0.0
2501;0.0
2502;0.0
2503;0.0
2504;0.0
2505;0.0
2506;60
2507;180
2508;360
2509;360
2510;300
2511;120
2512;60
2513;0.0
2514;0.0
2515;0.0
2516;0.0
2517;0.0
2518;0.0
2519;0.0
2520;0.0
2521;0.0
2522;0.0
2523;0.0
2524;0.0
2525;0.0
2526;0.0
2527;0.0
2528;0.0
2529;0.0
2530;60
2531;60
2532;60
2533;180
2534;120
2535;60
2536;120
2537;60
2538;0.0
2539;0.0
2540;0.0
2541;0.0
2542;0.0
2543;0.0
2544;0.0
2545;0.0
2546;0.0
2547;0.0
2548;0.0
2549;0.0
2550;0.0
2551;0.0
2552;0.0
2553;0.0
2554;0.0
2555;60
2556;120
2557;120
2558;60
2559;240
2560;120
2561;120
2562;60
2563;0.0
2564;0.0
2565;0.0
2566;0.0
2567;0.0
2568;0.0
2569;0.0
2570;0.0
2571;0.0
2572;0.0
2573;0.0
2574;0.0
2575;0.0
2576;0.0
2577;0.0
2578;120
2579;300
2580;300
2581;120
2582;120
2583;180
2584;300
2585;360
2586;60
2587;0.0
2588;0.0
2589;0.0
2590;0.0
2591;0.0
2592;0.0
2593;0.0
2594;0.0
2595;0.0
2596;0.0
2597;0.0
2598;0.0
2599;0.0
2600;0.0
2601;0.0
2602;180
2603;240
2604;420
2605;600
2606;600
2607;480
2608;300
2609;240
2610;180
2611;60
2612;0.0
2613;0.0
2614;0.0
2615;0.0
2616;0.0
2617;0.0
2618;0.0
2619;0.0
2620;0.0
2621;0.0
2622;0.0
2623;0.0
2624;0.0
2625;0.0
2626;180
2627;360
2628;540
2629;480
2630;120
2631;540
2632;360
2633;300
2634;180
2635;60
2636;0.0
2637;0.0
2638;0.0
2639;0.0
2640;0.0
2641;0.0
2642;0.0
2643;0.0
2644;0.0
2645;0.0
2646;0.0
2647;0.0
2648;0.0
2649;0.0
2650;180
2651;360
2652;480
2653;600
2654;540
2655;600
2656;420
2657;180
2658;360
2659;120
2660;0.0
2661;0.0
2662;0.0
2663;0.0
2664;0.0
2665;0.0
2666;0.0
2667;0.0
2668;0.0
2669;0.0
2670;0.0
2671;0.0
2672;0.0
2673;0.0
2674;240
2675;120
2676;120
2677;240
2678;0.0
2679;480
2680;300
2681;0.0
2682;60
2683;0.0
2684;0.0
2685;0.0
2686;0.0
2687;0.0
2688;0.0
2689;0.0
2690;0.0
2691;0.0
2692;0.0
2693;0.0
2694;0.0
2695;0.0
2696;0.0
2697;0.0
2698;120
2699;180
2700;480
2701;480
2702;600
2703;600
2704;360
2705;300
2706;300
2707;240
2708;0.0
2709;0.0
2710;0.0
2711;0.0
2712;0.0
2713;0.0
2714;0.0
2715;0.0
2716;0.0
2717;0.0
2718;0.0
2719;0.0
2720;0.0
2721;0.0
2722;180
2723;360
2724;540
2725;600
2726;600
2727;600
2728;540
2729;420
2730;360
2731;180
2732;60
2733;0.0
2734;0.0
2735;0.0
2736;0.0
2737;0.0
2738;0.0
2739;0.0
2740;0.0
2741;0.0
2742;0.0
2743;0.0
2744;0.0
2745;0.0
2746;300
2747;360
2748;540
2749;540
2750;300
2751;0.0
2752;180
2753;60
2754;0.0
2755;0.0
2756;0.0
2757;0.0
2758;0.0
2759;0.0
2760;0.0
2761;0.0
2762;0.0
2763;0.0
2764;0.0
2765;0.0
2766;0.0
2767;0.0
2768;0.0
2769;0.0
2770;180
2771;0.0
2772;0.0
2773;180
2774;480
2775;60
2776;60
2777;180
2778;0.0
2779;0.0
2780;0.0
2781;0.0
2782;0.0
2783;0.0
2784;0.0
2785;0.0
2786;0.0
2787;0.0
2788;0.0
2789;0.0
2790;0.0
2791;0.0
2792;0.0
2793;0.0
2794;0.0
2795;0.0
2796;0.0
2797;60
2798;0.0
2799;0.0
2800;0.0
2801;0.0
2802;0.0
2803;0.0
2804;0.0
2805;0.0
2806;0.0
2807;0.0
2808;0.0
2809;0.0
2810;0.0
2811;0.0
2812;0.0
2813;0.0
2814;0.0
2815;0.0
2816;0.0
2817;0.0
2818;0.0
2819;0.0
2820;0.0
2821;0.0
2822;0.0
2823;60
2824;60
2825;0.0
2826;60
2827;0.0
2828;0.0
2829;0.0
2830;0.0
2831;0.0
2832;0.0
2833;0.0
2834;0.0
2835;0.0
2836;0.0
2837;0.0
2838;0.0
2839;0.0
2840;0.0
2841;0.0
2842;0.0
2843;0.0
2844;0.0
2845;0.0
2846;480
2847;120
2848;300
2849;60
2850;0.0
2851;0.0
2852;0.0
2853;0.0
2854;0.0
2855;0.0
2856;0.0
2857;0.0
2858;0.0
2859;0.0
2860;0.0
2861;0.0
2862;0.0
2863;0.0
2864;0.0
2865;0.0
2866;120
2867;180
2868;480
2869;540
2870;240
2871;240
2872;180
2873;60
2874;0.0
2875;0.0
2876;0.0
2877;0.0
2878;0.0
2879;0.0
2880;0.0
2881;0.0
2882;0.0
2883;0.0
2884;0.0
2885;0.0
2886;0.0
2887;0.0
2888;0.0
2889;0.0
2890;120
2891;180
2892;120
2893;600
2894;540
2895;300
2896;240
2897;120
2898;60
2899;0.0
2900;0.0
2901;0.0
2902;0.0
2903;0.0
2904;0.0
2905;0.0
2906;0.0
2907;0.0
2908;0.0
2909;0.0
2910;0.0
2911;0.0
2912;0.0
2913;0.0
2914;240
2915;360
2916;480
2917;600
2918;360
2919;360
2920;600
2921;240
2922;240
2923;120
2924;60
2925;0.0
2926;0.0
2927;0.0
2928;0.0
2929;0.0
2930;0.0
2931;0.0
2932;0.0
2933;0.0
2934;0.0
2935;0.0
2936;0.0
2937;0.0
2938;240
2939;360
2940;540
2941;420
2942;240
2943;540
2944;600
2945;600
2946;360
2947;240
2948;60
2949;0.0
2950;0.0
2951;0.0
2952;0.0
2953;0.0
2954;0.0
2955;0.0
2956;0.0
2957;0.0
2958;0.0
2959;0.0
2960;0.0
2961;60
2962;180
2963;420
2964;540
2965;600
2966;600
2967;600
2968;600
2969;420
2970;300
2971;180
2972;60
2973;0.0
2974;0.0
2975;0.0
2976;0.0
2977;0.0
2978;0.0
2979;0.0
2980;0.0
2981;0.0
2982;0.0
2983;0.0
2984;0.0
2985;0.0
2986;240
2987;300
2988;600
2989;600
2990;420
2991;540
2992;600
2993;420
2994;180
2995;240
2996;60
2997;0.0
2998;0.0
2999;0.0
3000;0.0
3001;0.0
3002;0.0
3003;0.0
3004;0.0
3005;0.0
3006;0.0
3007;0.0
3008;0.0
3009;0.0
3010;240
3011;420
3012;600
3013;600
3014;600
3015;600
3016;420
3017;540
3018;360
3019;240
3020;60
3021;0.0
3022;0.0
3023;0.0
3024;0.0
3025;0.0
3026;0.0
3027;0.0
3028;0.0
3029;0.0
3030;0.0
3031;0.0
3032;0.0
3033;0.0
3034;240
3035;420
3036;600
3037;600
3038;600
3039;600
3040;480
3041;600
3042;360
3043;300
3044;60
3045;0.0
3046;0.0
3047;0.0
3048;0.0
3049;0.0
3050;0.0
3051;0.0
3052;0.0
3053;0.0
3054;0.0
3055;0.0
3056;0.0
3057;0.0
3058;240
3059;420
3060;600
3061;600
3062;600
3063;600
3064;420
3065;300
3066;240
3067;60
3068;0.0
3069;0.0
3070;0.0
3071;0.0
3072;0.0
3073;0.0
3074;0.0
3075;0.0
3076;0.0
3077;0.0
3078;0.0
3079;0.0
3080;0.0
3081;0.0
3082;0.0
3083;0.0
3084;0.0
3085;0.0
3086;0.0
3087;0.0
3088;0.0
3089;0.0
3090;0.0
3091;0.0
3092;0.0
3093;0.0
3094;0.0
3095;0.0
3096;0.0
3097;0.0
3098;0.0
3099;0.0
3100;0.0
3101;0.0
3102;0.0
3103;0.0
3104;0.0
3105;60
3106;180
3107;180
3108;600
3109;420
3110;300
3111;600
3112;600
3113;540
3114;420
3115;120
3116;60
3117;0.0
3118;0.0
3119;0.0
3120;0.0
3121;0.0
3122;0.0
3123;0.0
3124;0.0
3125;0.0
3126;0.0
3127;0.0
3128;0.0
3129;0.0
3130;240
3131;300
3132;600
3133;600
3134;600
3135;600
3136;600
3137;420
3138;360
3139;240
3140;120
3141;0.0
3142;0.0
3143;0.0
3144;0.0
3145;0.0
3146;0.0
3147;0.0
3148;0.0
3149;0.0
3150;0.0
3151;0.0
3152;0.0
3153;0.0
3154;240
3155;480
3156;600
3157;600
3158;600
3159;600
3160;420
3161;600
3162;360
3163;360
3164;120
3165;0.0
3166;0.0
3167;0.0
3168;0.0
3169;0.0
3170;0.0
3171;0.0
3172;0.0
3173;0.0
3174;0.0
3175;0.0
3176;0.0
3177;0.0
3178;60
3179;240
3180;360
3181;600
3182;600
3183;480
3184;300
3185;600
3186;300
3187;180
3188;60
3189;0.0
3190;0.0
3191;0.0
3192;0.0
3193;0.0
3194;0.0
3195;0.0
3196;0.0
3197;0.0
3198;0.0
3199;0.0
3200;0.0
3201;60
3202;120
3203;240
3204;420
3205;600
3206;540
3207;600
3208;420
3209;300
3210;480
3211;240
3212;60
3213;0.0
3214;0.0
3215;0.0
3216;0.0
3217;0.0
3218;0.0
3219;0.0
3220;0.0
3221;0.0
3222;0.0
3223;0.0
3224;0.0
3225;60
3226;240
3227;420
3228;480
3229;600
3230;480
3231;600
3232;600
3233;480
3234;480
3235;120
3236;60
3237;0.0
3238;0.0
3239;0.0
3240;0.0
3241;0.0
3242;0.0
3243;0.0
3244;0.0
3245;0.0
3246;0.0
3247;0.0
3248;0.0
3249;60
3250;180
3251;180
3252;540
3253;420
3254;300
3255;180
3256;120
3257;180
3258;180
3259;120
3260;0.0
3261;0.0
3262;0.0
3263;0.0
3264;0.0
3265;0.0
3266;0.0
3267;0.0
3268;0.0
3269;0.0
3270;0.0
3271;0.0
3272;0.0
3273;120
3274;240
3275;360
3276;600
3277;480
3278;600
3279;420
3280;600
3281;480
3282;360
3283;300
3284;120
3285;0.0
3286;0.0
3287;0.0
3288;0.0
3289;0.0
3290;0.0
3291;0.0
3292;0.0
3293;0.0
3294;0.0
3295;0.0
3296;60
3297;120
3298;60
3299;0.0
3300;60
3301;120
3302;60
3303;180
3304;60
3305;0.0
3306;0.0
3307;0.0
3308;0.0
3309;0.0
3310;0.0
3311;0.0
3312;0.0
3313;0.0
3314;0.0
3315;0.0
3316;0.0
3317;0.0
3318;0.0
3319;0.0
3320;0.0
3321;0.0
3322;120
3323;480
3324;480
3325;300
3326;600
3327;600
3328;480
3329;360
3330;480
3331;240
3332;0.0
3333;0.0
3334;0.0
3335;0.0
3336;0.0
3337;0.0
3338;0.0
3339;0.0
3340;0.0
3341;0.0
3342;0.0
3343;0.0
3344;0.0
3345;120
3346;120
3347;180
3348;180
3349;120
3350;60
3351;120
3352;120
3353;120
3354;180
3355;180
3356;0.0
3357;0.0
3358;0.0
3359;0.0
3360;0.0
3361;0.0
3362;0.0
3363;0.0
3364;0.0
3365;0.0
3366;0.0
3367;0.0
3368;0.0
3369;0.0
3370;180
3371;240
3372;120
3373;120
3374;360
3375;360
3376;600
3377;360
3378;120
3379;120
3380;60
3381;0.0
3382;0.0
3383;0.0
3384;0.0
3385;0.0
3386;0.0
3387;0.0
3388;0.0
3389;0.0
3390;0.0
3391;0.0
3392;0.0
3393;0.0
3394;240
3395;300
3396;300
3397;300
3398;420
3399;300
3400;120
3401;0.0
3402;0.0
3403;0.0
3404;0.0
3405;0.0
3406;0.0
3407;0.0
3408;0.0
3409;0.0
3410;0.0
3411;0.0
3412;0.0
3413;0.0
3414;0.0
3415;0.0
3416;0.0
3417;60
3418;60
3419;420
3420;540
3421;600
3422;600
3423;480
3424;420
3425;540
3426;480
3427;120
3428;0.0
3429;0.0
3430;0.0
3431;0.0
3432;0.0
3433;0.0
3434;0.0
3435;0.0
3436;0.0
3437;0.0
3438;0.0
3439;0.0
3440;0.0
3441;0.0
3442;240
3443;480
3444;360
3445;600
3446;480
3447;540
3448;600
3449;600
3450;540
3451;180
3452;60
3453;0.0
3454;0.0
3455;0.0
3456;0.0
3457;0.0
3458;0.0
3459;0.0
3460;0.0
3461;0.0
3462;0.0
3463;0.0
3464;0.0
3465;0.0
3466;120
3467;240
3468;180
3469;240
3470;180
3471;120
3472;120
3473;120
3474;0.0
3475;0.0
3476;0.0
3477;0.0
3478;0.0
3479;0.0
3480;0.0
3481;0.0
3482;0.0
3483;0.0
3484;0.0
3485;0.0
3486;0.0
3487;0.0
3488;0.0
3489;0.0
3490;0.0
3491;0.0
3492;60
3493;60
3494;180
3495;240
3496;120
3497;60
3498;0.0
3499;0.0
3500;0.0
3501;0.0
3502;0.0
3503;0.0
3504;0.0
3505;0.0
3506;0.0
3507;0.0
3508;0.0
3509;0.0
3510;0.0
3511;0.0
3512;0.0
3513;0.0
3514;60
3515;120
3516;120
3517;120
3518;240
3519;300
3520;180
3521;360
3522;240
3523;60
3524;0.0
3525;0.0
3526;0.0
3527;0.0
3528;0.0
3529;0.0
3530;0.0
3531;0.0
3532;0.0
3533;0.0
3534;0.0
3535;0.0
3536;0.0
3537;0.0
3538;0.0
3539;60
3540;300
3541;540
3542;300
3543;600
3544;600
3545;480
3546;300
3547;120
3548;60
3549;0.0
3550;0.0
3551;0.0
3552;0.0
3553;0.0
3554;0.0
3555;0.0
3556;0.0
3557;0.0
3558;0.0
3559;0.0
3560;0.0
3561;0.0
3562;60
3563;0.0
3564;0.0
3565;0.0
3566;0.0
3567;0.0
3568;120
3569;120
3570;60
3571;0.0
3572;0.0
3573;0.0
3574;0.0
3575;0.0
3576;0.0
3577;0.0
3578;0.0
3579;0.0
3580;0.0
3581;0.0
3582;0.0
3583;0.0
3584;0.0
3585;0.0
3586;60
3587;120
3588;180
3589;60
3590;60
3591;0.0
3592;240
3593;420
3594;300
3595;180
3596;0.0
3597;0.0
3598;0.0
3599;0.0
3600;0.0
3601;0.0
3602;0.0
3603;0.0
3604;0.0
3605;0.0
3606;0.0
3607;0.0
3608;0.0
3609;0.0
3610;0.0
3611;0.0
3612;120
3613;60
3614;540
3615;180
3616;300
3617;120
3618;120
3619;0.0
3620;0.0
3621;0.0
3622;0.0
3623;0.0
3624;0.0
3625;0.0
3626;0.0
3627;0.0
3628;0.0
3629;0.0
3630;0.0
3631;0.0
3632;0.0
3633;0.0
3634;60
3635;0.0
3636;60
3637;120
3638;60
3639;60
3640;60
3641;0.0
3642;0.0
3643;120
3644;0.0
3645;0.0
3646;0.0
3647;0.0
3648;0.0
3649;0.0
3650;0.0
3651;0.0
3652;0.0
3653;0.0
3654;0.0
3655;0.0
3656;0.0
3657;60
3658;120
3659;120
3660;60
3661;120
3662;240
3663;300
3664;300
3665;300
3666;120
3667;180
3668;60
3669;0.0
3670;0.0
3671;0.0
3672;0.0
3673;0.0
3674;0.0
3675;0.0
3676;0.0
3677;0.0
3678;0.0
3679;0.0
3680;0.0
3681;0.0
3682;180
3683;180
3684;240
3685;540
3686;540
3687;420
3688;540
3689;60
3690;180
3691;60
3692;0.0
3693;0.0
3694;0.0
3695;0.0
3696;0.0
3697;0.0
3698;0.0
3699;0.0
3700;0.0
3701;0.0
3702;0.0
3703;0.0
3704;0.0
3705;0.0
3706;0.0
3707;0.0
3708;60
3709;120
3710;240
3711;180
3712;540
3713;360
3714;240
3715;180
3716;0.0
3717;0.0
3718;0.0
3719;0.0
3720;0.0
3721;0.0
3722;0.0
3723;0.0
3724;0.0
3725;0.0
3726;0.0
3727;0.0
3728;0.0
3729;120
3730;120
3731;240
3732;240
3733;240
3734;540
3735;180
3736;60
3737;480
3738;240
3739;0.0
3740;0.0
3741;0.0
3742;0.0
3743;0.0
3744;0.0
3745;0.0
3746;0.0
3747;0.0
3748;0.0
3749;0.0
3750;0.0
3751;0.0
3752;0.0
3753;0.0
3754;120
3755;300
3756;180
3757;180
3758;360
3759;600
3760;600
3761;180
3762;60
3763;0.0
3764;60
3765;0.0
3766;0.0
3767;0.0
3768;0.0
3769;0.0
3770;0.0
3771;0.0
3772;0.0
3773;0.0
3774;0.0
3775;0.0
3776;0.0
3777;0.0
3778;180
3779;300
3780;540
3781;360
3782;300
3783;360
3784;240
3785;300
3786;240
3787;180
3788;120
3789;0.0
3790;0.0
3791;0.0
3792;0.0
3793;0.0
3794;0.0
3795;0.0
3796;0.0
3797;0.0
3798;0.0
3799;0.0
3800;0.0
3801;0.0
3802;240
3803;420
3804;600
3805;600
3806;540
3807;420
3808;240
3809;300
3810;180
3811;180
3812;120
3813;0.0
3814;0.0
3815;0.0
3816;0.0
3817;0.0
3818;0.0
3819;0.0
3820;0.0
3821;0.0
3822;0.0
3823;0.0
3824;0.0
3825;0.0
3826;240
3827;420
3828;600
3829;600
3830;600
3831;600
3832;600
3833;480
3834;420
3835;240
3836;120
3837;0.0
3838;0.0
3839;0.0
3840;0.0
3841;0.0
3842;0.0
3843;0.0
3844;0.0
3845;0.0
3846;0.0
3847;0.0
3848;0.0
3849;60
3850;240
3851;420
3852;600
3853;600
3854;600
3855;600
3856;600
3857;600
3858;540
3859;360
3860;180
3861;60
3862;0.0
3863;0.0
3864;0.0
3865;0.0
3866;0.0
3867;0.0
3868;0.0
3869;0.0
3870;0.0
3871;0.0
3872;0.0
3873;0.0
3874;240
3875;480
3876;600
3877;600
3878;600
3879;600
3880;600
3881;600
3882;540
3883;420
3884;180
3885;0.0
3886;0.0
3887;0.0
3888;0.0
3889;0.0
3890;0.0
3891;0.0
3892;0.0
3893;0.0
3894;0.0
3895;0.0
3896;0.0
3897;0.0
3898;240
3899;540
3900;600
3901;600
3902;600
3903;600
3904;600
3905;600
3906;540
3907;420
3908;240
3909;60
3910;0.0
3911;0.0
3912;0.0
3913;0.0
3914;0.0
3915;0.0
3916;0.0
3917;0.0
3918;0.0
3919;0.0
3920;0.0
3921;0.0
3922;300
3923;540
3924;600
3925;600
3926;600
3927;600
3928;600
3929;600
3930;600
3931;480
3932;240
3933;60
3934;0.0
3935;0.0
3936;0.0
3937;0.0
3938;0.0
3939;0.0
3940;0.0
3941;0.0
3942;0.0
3943;0.0
3944;0.0
3945;60
3946;300
3947;540
3948;600
3949;600
3950;600
3951;600
3952;600
3953;600
3954;600
3955;480
3956;240
3957;60
3958;0.0
3959;0.0
3960;0.0
3961;0.0
3962;0.0
3963;0.0
3964;0.0
3965;0.0
3966;0.0
3967;0.0
3968;60
3969;120
3970;360
3971;600
3972;420
3973;600
3974;540
3975;600
3976;540
3977;600
3978;240
3979;420
3980;300
3981;120
3982;0.0
3983;0.0
3984;0.0
3985;0.0
3986;0.0
3987;0.0
3988;0.0
3989;0.0
3990;0.0
3991;0.0
3992;0.0
3993;120
3994;360
3995;540
3996;600
3997;600
3998;600
3999;600
4000;480
4001;480
4002;480
4003;300
4004;120
4005;0.0
4006;0.0
4007;0.0
4008;0.0
4009;0.0
4010;0.0
4011;0.0
4012;0.0
4013;0.0
4014;0.0
4015;0.0
4016;120
4017;180
4018;300
4019;600
4020;600
4021;600
4022;600
4023;600
4024;600
4025;600
4026;600
4027;480
4028;240
4029;60
4030;0.0
4031;0.0
4032;0.0
4033;0.0
4034;0.0
4035;0.0
4036;0.0
4037;0.0
4038;0.0
4039;0.0
4040;0.0
4041;60
4042;300
4043;600
4044;600
4045;600
4046;600
4047;600
4048;600
4049;600
4050;600
4051;540
4052;300
4053;120
4054;0.0
4055;0.0
4056;0.0
4057;0.0
4058;0.0
4059;0.0
4060;0.0
4061;0.0
4062;0.0
4063;0.0
4064;0.0
4065;120
4066;360
4067;600
4068;420
4069;480
4070;480
4071;540
4072;600
4073;480
4074;600
4075;360
4076;180
4077;60
4078;0.0
4079;0.0
4080;0.0
4081;0.0
4082;0.0
4083;0.0
4084;0.0
4085;0.0
4086;0.0
4087;0.0
4088;0.0
4089;60
4090;300
4091;600
4092;540
4093;480
4094;540
4095;600
4096;600
4097;540
4098;600
4099;420
4100;180
4101;120
4102;0.0
4103;0.0
4104;0.0
4105;0.0
4106;0.0
4107;0.0
4108;0.0
4109;0.0
4110;0.0
4111;0.0
4112;60
4113;120
4114;360
4115;540
4116;600
4117;600
4118;600
4119;600
4120;600
4121;540
4122;300
4123;180
4124;240
4125;60
4126;0.0
4127;0.0
4128;0.0
4129;0.0
4130;0.0
4131;0.0
4132;0.0
4133;0.0
4134;0.0
4135;0.0
4136;60
4137;120
4138;180
4139;240
4140;240
4141;540
4142;480
4143;420
4144;600
4145;480
4146;360
4147;180
4148;60
4149;0.0
4150;0.0
4151;0.0
4152;0.0
4153;0.0
4154;0.0
4155;0.0
4156;0.0
4157;0.0
4158;0.0
4159;0.0
4160;60
4161;60
4162;180
4163;360
4164;600
4165;600
4166;600
4167;600
4168;600
4169;600
4170;540
4171;480
4172;240
4173;60
4174;0.0
4175;0.0
4176;0.0
4177;0.0
4178;0.0
4179;0.0
4180;0.0
4181;0.0
4182;0.0
4183;0.0
4184;0.0
4185;60
4186;300
4187;600
4188;480
4189;600
4190;600
4191;600
4192;600
4193;600
4194;600
4195;540
4196;300
4197;120
4198;0.0
4199;0.0
4200;0.0
4201;0.0
4202;0.0
4203;0.0
4204;0.0
4205;0.0
4206;0.0
4207;0.0
4208;120
4209;180
4210;300
4211;540
4212;600
4213;600
4214;600
4215;600
4216;600
4217;600
4218;600
4219;360
4220;180
4221;0.0
4222;0.0
4223;0.0
4224;0.0
4225;0.0
4226;0.0
4227;0.0
4228;0.0
4229;0.0
4230;0.0
4231;0.0
4232;60
4233;180
4234;300
4235;600
4236;600
4237;600
4238;540
4239;600
4240;600
4241;600
4242;360
4243;480
4244;180
4245;60
4246;0.0
4247;0.0
4248;0.0
4249;0.0
4250;0.0
4251;0.0
4252;0.0
4253;0.0
4254;0.0
4255;0.0
4256;0.0
4257;60
4258;300
4259;600
4260;360
4261;480
4262;540
4263;540
4264;600
4265;600
4266;540
4267;300
4268;240
4269;120
4270;0.0
4271;0.0
4272;0.0
4273;0.0
4274;0.0
4275;0.0
4276;0.0
4277;0.0
4278;0.0
4279;0.0
4280;0.0
4281;120
4282;300
4283;540
4284;480
4285;360
4286;600
4287;600
4288;540
4289;600
4290;360
4291;240
4292;120
4293;60
4294;0.0
4295;0.0
4296;0.0
4297;0.0
4298;0.0
4299;0.0
4300;0.0
4301;0.0
4302;0.0
4303;0.0
4304;60
4305;60
4306;240
4307;540
4308;600
4309;480
4310;600
4311;600
4312;420
4313;600
4314;420
4315;120
4316;60
4317;0.0
4318;0.0
4319;0.0
4320;0.0
4321;0.0
4322;0.0
4323;0.0
4324;0.0
4325;0.0
4326;0.0
4327;0.0
4328;0.0
4329;60
4330;240
4331;600
4332;600
4333;600
4334;600
4335;600
4336;600
4337;600
4338;600
4339;540
4340;240
4341;120
4342;0.0
4343;0.0
4344;0.0
4345;0.0
4346;0.0
4347;0.0
4348;0.0
4349;0.0
4350;0.0
4351;0.0
4352;0.0
4353;60
4354;240
4355;600
4356;600
4357;540
4358;600
4359;600
4360;600
4361;600
4362;600
4363;480
4364;240
4365;60
4366;0.0
4367;0.0
4368;0.0
4369;0.0
4370;0.0
4371;0.0
4372;0.0
4373;0.0
4374;0.0
4375;0.0
4376;0.0
4377;0.0
4378;240
4379;600
4380;600
4381;600
4382;600
4383;600
4384;600
4385;600
4386;600
4387;420
4388;300
4389;240
4390;180
4391;180
4392;0.0
4393;0.0
4394;0.0
4395;0.0
4396;0.0
4397;0.0
4398;0.0
4399;0.0
4400;0.0
4401;60
4402;300
4403;540
4404;600
4405;600
4406;600
4407;600
4408;600
4409;540
4410;600
4411;480
4412;300
4413;240
4414;180
4415;180
4416;60
4417;0.0
4418;0.0
4419;0.0
4420;0.0
4421;0.0
4422;0.0
4423;0.0
4424;0.0
4425;60
4426;300
4427;600
4428;600
4429;600
4430;600
4431;600
4432;600
4433;600
4434;600
4435;480
4436;300
4437;240
4438;180
4439;180
4440;120
4441;0.0
4442;0.0
4443;0.0
4444;0.0
4445;0.0
4446;0.0
4447;0.0
4448;60
4449;120
4450;360
4451;540
4452;600
4453;600
4454;600
4455;600
4456;600
4457;600
4458;420
4459;300
4460;300
4461;240
4462;180
4463;60
4464;0.0
4465;0.0
4466;0.0
4467;0.0
4468;0.0
4469;0.0
4470;0.0
4471;0.0
4472;0.0
4473;60
4474;300
4475;540
4476;600
4477;600
4478;600
4479;600
4480;600
4481;300
4482;180
4483;120
4484;180
4485;0.0
4486;0.0
4487;0.0
4488;0.0
4489;0.0
4490;0.0
4491;0.0
4492;0.0
4493;0.0
4494;0.0
4495;0.0
4496;0.0
4497;0.0
4498;120
4499;300
4500;480
4501;300
4502;540
4503;420
4504;300
4505;420
4506;360
4507;420
