Stunde;Leistung in kW
2235;0.0
2236;0.0
2237;0.0
2238;0.0
2239;0.0
2240;0.0
2241;0.0
2242;100
2243;400
2244;800
2245;500
2246;600
2247;200
2248;300
2249;200
2250;100
2251;0.0
2252;0.0
2253;0.0
2254;0.0
2255;0.0
2256;0.0
2257;0.0
2258;0.0
2259;0.0
2260;0.0
2261;0.0
2262;0.0
2263;0.0
2264;0.0
2265;0.0
2266;0.0
2267;0.0
2268;0.0
2269;0.0
2270;0.0
2271;0.0
2272;0.0
2273;0.0
2274;0.0
2275;0.0
2276;0.0
2277;0.0
2278;0.0
2279;0.0
2280;0.0
2281;0.0
2282;0.0
2283;0.0
2284;0.0
2285;0.0
2286;0.0
2287;0.0
2288;0.0
2289;0.0
2290;100
2291;600
2292;700
2293;400
2294;1000
2295;1000
2296;1000
2297;400
2298;500
2299;0.0
2300;0.0
2301;0.0
2302;0.0
2303;0.0
2304;0.0
2305;0.0
2306;0.0
2307;0.0
2308;0.0
2309;0.0
2310;0.0
2311;0.0
2312;0.0
2313;0.0
2314;200
2315;500
2316;900
2317;1000
2318;1000
2319;1000
2320;1000
2321;900
2322;600
2323;200
2324;0.0
2325;0.0
2326;0.0
2327;0.0
2328;0.0
2329;0.0
2330;0.0
2331;0.0
2332;0.0
2333;0.0
2334;0.0
2335;0.0
2336;0.0
2337;0.0
2338;200
2339;500
2340;900
2341;1000
2342;1000
2343;1000
2344;1000
2345;900
2346;600
2347;200
2348;0.0
2349;0.0
2350;0.0
2351;0.0
2352;0.0
2353;0.0
2354;0.0
2355;0.0
2356;0.0
2357;0.0
2358;0.0
2359;0.0
2360;0.0
2361;0.0
2362;0.0
2363;0.0
2364;200
2365;400
2366;200
2367;200
2368;0.0
2369;100
2370;0.0
2371;0.0
2372;0.0
2373;0.0
2374;0.0
2375;0.0
2376;0.0
2377;0.0
2378;0.0
2379;0.0
2380;0.0
2381;0.0
2382;0.0
2383;0.0
2384;0.0
2385;0.0
2386;0.0
2387;0.0
2388;0.0
2389;0.0
2390;100
2391;0.0
2392;0.0
2393;0.0
2394;0.0
2395;0.0
2396;0.0
2397;0.0
2398;0.0
2399;0.0
2400;0.0
2401;0.0
2402;0.0
2403;0.0
2404;0.0
2405;0.0
2406;0.0
2407;0.0
2408;0.0
2409;0.0
2410;0.0
2411;0.0
2412;0.0
2413;0.0
2414;400
2415;600
2416;1000
2417;800
2418;300
2419;0.0
2420;0.0
2421;0.0
2422;0.0
2423;0.0
2424;0.0
2425;0.0
2426;0.0
2427;0.0
2428;0.0
2429;0.0
2430;0.0
2431;0.0
2432;0.0
2433;0.0
2434;0.0
2435;0.0
2436;0.0
2437;0.0
2438;0.0
2439;100
2440;100
2441;100
2442;0.0
2443;0.0
2444;0.0
2445;0.0
2446;0.0
2447;0.0
2448;0.0
2449;0.0
2450;0.0
2451;0.0
2452;0.0
2453;0.0
2454;0.0
2455;0.0
2456;0.0
2457;0.0
2458;100
2459;200
2460;400
2461;0.0
2462;200
2463;100
2464;0.0
2465;0.0
2466;0.0
2467;0.0
2468;0.0
2469;0.0
2470;0.0
2471;0.0
2472;0.0
2473;0.0
2474;0.0
2475;0.0
2476;0.0
2477;0.0
2478;0.0
2479;0.0
2480;0.0
2481;0.0
2482;0.0
2483;200
2484;200
2485;200
2486;100
2487;200
2488;100
2489;0.0
2490;0.0
2491;0.0
2492;0.0
2493;0.0
2494;0.0
2495;0.0
2496;0.0
2497;0.0
2498;0.0
2499;0.0
2500;0.0
2501;0.0
2502;0.0
2503;0.0
2504;0.0
2505;0.0
2506;100
2507;300
2508;600
2509;600
2510;500
2511;200
2512;100
2513;0.0
2514;0.0
2515;0.0
2516;0.0
2517;0.0
2518;0.0
2519;0.0
2520;0.0
2521;0.0
2522;0.0
2523;0.0
2524;0.0
2525;0.0
2526;0.0
2527;0.0
2528;0.0
2529;0.0
2530;100
2531;100
2532;100
2533;300
2534;200
2535;100
2536;200
2537;100
2538;0.0
2539;0.0
2540;0.0
2541;0.0
2542;0.0
2543;0.0
2544;0.0
2545;0.0
2546;0.0
2547;0.0
2548;0.0
2549;0.0
2550;0.0
2551;0.0
2552;0.0
2553;0.0
2554;0.0
2555;100
2556;200
2557;200
2558;100
2559;400
2560;200
2561;200
2562;100
2563;0.0
2564;0.0
2565;0.0
2566;0.0
2567;0.0
2568;0.0
2569;0.0
2570;0.0
2571;0.0
2572;0.0
2573;0.0
2574;0.0
2575;0.0
2576;0.0
2577;0.0
2578;200
2579;500
2580;500
2581;200
2582;200
2583;300
2584;500
2585;600
2586;100
2587;0.0
2588;0.0
2589;0.0
2590;0.0
2591;0.0
2592;0.0
2593;0.0
2594;0.0
2595;0.0
2596;0.0
2597;0.0
2598;0.0
2599;0.0
2600;0.0
2601;0.0
2602;300
2603;400
2604;700
2605;1000
2606;1000
2607;800
2608;500
2609;400
2610;300
2611;100
2612;0.0
2613;0.0
2614;0.0
2615;0.0
2616;0.0
2617;0.0
2618;0.0
2619;0.0
2620;0.0
2621;0.0
2622;0.0
2623;0.0
2624;0.0
2625;0.0
2626;300
2627;600
2628;900
2629;800
2630;200
2631;900
2632;600
2633;500
2634;300
2635;100
2636;0.0
2637;0.0
2638;0.0
2639;0.0
2640;0.0
2641;0.0
2642;0.0
2643;0.0
2644;0.0
2645;0.0
2646;0.0
2647;0.0
2648;0.0
2649;0.0
2650;300
2651;600
2652;800
2653;1000
2654;900
2655;1000
2656;700
2657;300
2658;600
2659;200
2660;0.0
2661;0.0
2662;0.0
2663;0.0
2664;0.0
2665;0.0
2666;0.0
2667;0.0
2668;0.0
2669;0.0
2670;0.0
2671;0.0
2672;0.0
2673;0.0
2674;400
2675;200
2676;200
2677;400
2678;0.0
2679;800
2680;500
2681;0.0
2682;100
2683;0.0
2684;0.0
2685;0.0
2686;0.0
2687;0.0
2688;0.0
2689;0.0
2690;0.0
2691;0.0
2692;0.0
2693;0.0
2694;0.0
2695;0.0
2696;0.0
2697;0.0
2698;200
2699;300
2700;800
2701;800
2702;1000
2703;1000
2704;600
2705;500
2706;500
2707;400
2708;0.0
2709;0.0
2710;0.0
2711;0.0
2712;0.0
2713;0.0
2714;0.0
2715;0.0
2716;0.0
2717;0.0
2718;0.0
2719;0.0
2720;0.0
2721;0.0
2722;300
2723;600
2724;900
2725;1000
2726;1000
2727;1000
2728;900
2729;700
2730;600
2731;300
2732;100
2733;0.0
2734;0.0
2735;0.0
2736;0.0
2737;0.0
2738;0.0
2739;0.0
2740;0.0
2741;0.0
2742;0.0
2743;0.0
2744;0.0
2745;0.0
2746;500
2747;600
2748;900
2749;900
2750;500
2751;0.0
2752;300
2753;100
2754;0.0
2755;0.0
2756;0.0
2757;0.0
2758;0.0
2759;0.0
2760;0.0
2761;0.0
2762;0.0
2763;0.0
2764;0.0
2765;0.0
2766;0.0
2767;0.0
2768;0.0
2769;0.0
2770;300
2771;0.0
2772;0.0
2773;300
2774;800
2775;100
2776;100
2777;300
2778;0.0
2779;0.0
2780;0.0
2781;0.0
2782;0.0
2783;0.0
2784;0.0
2785;0.0
2786;0.0
2787;0.0
2788;0.0
2789;0.0
2790;0.0
2791;0.0
2792;0.0
2793;0.0
2794;0.0
2795;0.0
2796;0.0
2797;100
2798;0.0
2799;0.0
2800;0.0
2801;0.0
2802;0.0
2803;0.0
2804;0.0
2805;0.0
2806;0.0
2807;0.0
2808;0.0
2809;0.0
2810;0.0
2811;0.0
2812;0.0
2813;0.0
2814;0.0
2815;0.0
2816;0.0
2817;0.0
2818;0.0
2819;0.0
2820;0.0
2821;0.0
2822;0.0
2823;100
2824;100
2825;0.0
2826;100
2827;0.0
2828;0.0
2829;0.0
2830;0.0
2831;0.0
2832;0.0
2833;0.0
2834;0.0
2835;0.0
2836;0.0
2837;0.0
2838;0.0
2839;0.0
2840;0.0
2841;0.0
2842;0.0
2843;0.0
2844;0.0
2845;0.0
2846;800
2847;200
2848;500
2849;100
2850;0.0
2851;0.0
2852;0.0
2853;0.0
2854;0.0
2855;0.0
2856;0.0
2857;0.0
2858;0.0
2859;0.0
2860;0.0
2861;0.0
2862;0.0
2863;0.0
2864;0.0
2865;0.0
2866;200
2867;300
2868;800
2869;900
2870;400
2871;400
2872;300
2873;100
2874;0.0
2875;0.0
2876;0.0
2877;0.0
2878;0.0
2879;0.0
2880;0.0
2881;0.0
2882;0.0
2883;0.0
2884;0.0
2885;0.0
2886;0.0
2887;0.0
2888;0.0
2889;0.0
2890;200
2891;300
2892;200
2893;1000
2894;900
2895;500
2896;400
2897;200
2898;100
2899;0.0
2900;0.0
2901;0.0
2902;0.0
2903;0.0
2904;0.0
2905;0.0
2906;0.0
2907;0.0
2908;0.0
2909;0.0
2910;0.0
2911;0.0
2912;0.0
2913;0.0
2914;400
2915;600
2916;800
2917;1000
2918;600
2919;600
2920;1000
2921;400
2922;400
2923;200
2924;100
2925;0.0
2926;0.0
2927;0.0
2928;0.0
2929;0.0
2930;0.0
2931;0.0
2932;0.0
2933;0.0
2934;0.0
2935;0.0
2936;0.0
2937;0.0
2938;400
2939;600
2940;900
2941;700
2942;400
2943;900
2944;1000
2945;1000
2946;600
2947;400
2948;100
2949;0.0
2950;0.0
2951;0.0
2952;0.0
2953;0.0
2954;0.0
2955;0.0
2956;0.0
2957;0.0
2958;0.0
2959;0.0
2960;0.0
2961;100
2962;300
2963;700
2964;900
2965;1000
2966;1000
2967;1000
2968;1000
2969;700
2970;500
2971;300
2972;100
2973;0.0
2974;0.0
2975;0.0
2976;0.0
2977;0.0
2978;0.0
2979;0.0
2980;0.0
2981;0.0
2982;0.0
2983;0.0
2984;0.0
2985;0.0
2986;400
2987;500
2988;1000
2989;1000
2990;700
2991;900
2992;1000
2993;700
2994;300
2995;400
2996;100
2997;0.0
2998;0.0
2999;0.0
3000;0.0
3001;0.0
3002;0.0
3003;0.0
3004;0.0
3005;0.0
3006;0.0
3007;0.0
3008;0.0
3009;0.0
3010;400
3011;700
3012;1000
3013;1000
3014;1000
3015;1000
3016;700
3017;900
3018;600
3019;400
3020;100
3021;0.0
3022;0.0
3023;0.0
3024;0.0
3025;0.0
3026;0.0
3027;0.0
3028;0.0
3029;0.0
3030;0.0
3031;0.0
3032;0.0
3033;0.0
3034;400
3035;700
3036;1000
3037;1000
3038;1000
3039;1000
3040;800
3041;1000
3042;600
3043;500
3044;100
3045;0.0
3046;0.0
3047;0.0
3048;0.0
3049;0.0
3050;0.0
3051;0.0
3052;0.0
3053;0.0
3054;0.0
3055;0.0
3056;0.0
3057;0.0
3058;400
3059;700
3060;1000
3061;1000
3062;1000
3063;1000
3064;700
3065;500
3066;400
3067;100
3068;0.0
3069;0.0
3070;0.0
3071;0.0
3072;0.0
3073;0.0
3074;0.0
3075;0.0
3076;0.0
3077;0.0
3078;0.0
3079;0.0
3080;0.0
3081;0.0
3082;0.0
3083;0.0
3084;0.0
3085;0.0
3086;0.0
3087;0.0
3088;0.0
3089;0.0
3090;0.0
3091;0.0
3092;0.0
3093;0.0
3094;0.0
3095;0.0
3096;0.0
3097;0.0
3098;0.0
3099;0.0
3100;0.0
3101;0.0
3102;0.0
3103;0.0
3104;0.0
3105;100
3106;300
3107;300
3108;1000
3109;700
3110;500
3111;1000
3112;1000
3113;900
3114;700
3115;200
3116;100
3117;0.0
3118;0.0
3119;0.0
3120;0.0
3121;0.0
3122;0.0
3123;0.0
3124;0.0
3125;0.0
3126;0.0
3127;0.0
3128;0.0
3129;0.0
3130;400
3131;500
3132;1000
3133;1000
3134;1000
3135;1000
3136;1000
3137;700
3138;600
3139;400
3140;200
3141;0.0
3142;0.0
3143;0.0
3144;0.0
3145;0.0
3146;0.0
3147;0.0
3148;0.0
3149;0.0
3150;0.0
3151;0.0
3152;0.0
3153;0.0
3154;400
3155;800
3156;1000
3157;1000
3158;1000
3159;1000
3160;700
3161;1000
3162;600
3163;600
3164;200
3165;0.0
3166;0.0
3167;0.0
3168;0.0
3169;0.0
3170;0.0
3171;0.0
3172;0.0
3173;0.0
3174;0.0
3175;0.0
3176;0.0
3177;0.0
3178;100
3179;400
3180;600
3181;1000
3182;1000
3183;800
3184;500
3185;1000
3186;500
3187;300
3188;100
3189;0.0
3190;0.0
3191;0.0
3192;0.0
3193;0.0
3194;0.0
3195;0.0
3196;0.0
3197;0.0
3198;0.0
3199;0.0
3200;0.0
3201;100
3202;200
3203;400
3204;700
3205;1000
3206;900
3207;1000
3208;700
3209;500
3210;800
3211;400
3212;100
3213;0.0
3214;0.0
3215;0.0
3216;0.0
3217;0.0
3218;0.0
3219;0.0
3220;0.0
3221;0.0
3222;0.0
3223;0.0
3224;0.0
3225;100
3226;400
3227;700
3228;800
3229;1000
3230;800
3231;1000
3232;1000
3233;800
3234;800
3235;200
3236;100
3237;0.0
3238;0.0
3239;0.0
3240;0.0
3241;0.0
3242;0.0
3243;0.0
3244;0.0
3245;0.0
3246;0.0
3247;0.0
3248;0.0
3249;100
3250;300
3251;300
3252;900
3253;700
3254;500
3255;300
3256;200
3257;300
3258;300
3259;200
3260;0.0
3261;0.0
3262;0.0
3263;0.0
3264;0.0
3265;0.0
3266;0.0
3267;0.0
3268;0.0
3269;0.0
3270;0.0
3271;0.0
3272;0.0
3273;200
3274;400
3275;600
3276;1000
3277;800
3278;1000
3279;700
3280;1000
3281;800
3282;600
3283;500
3284;200
3285;0.0
3286;0.0
3287;0.0
3288;0.0
3289;0.0
3290;0.0
3291;0.0
3292;0.0
3293;0.0
3294;0.0
3295;0.0
3296;100
3297;200
3298;100
3299;0.0
3300;100
3301;200
3302;100
3303;300
3304;100
3305;0.0
3306;0.0
3307;0.0
3308;0.0
3309;0.0
3310;0.0
3311;0.0
3312;0.0
3313;0.0
3314;0.0
3315;0.0
3316;0.0
3317;0.0
3318;0.0
3319;0.0
3320;0.0
3321;0.0
3322;200
3323;800
3324;800
3325;500
3326;1000
3327;1000
3328;800
3329;600
3330;800
3331;400
3332;0.0
3333;0.0
3334;0.0
3335;0.0
3336;0.0
3337;0.0
3338;0.0
3339;0.0
3340;0.0
3341;0.0
3342;0.0
3343;0.0
3344;0.0
3345;200
3346;200
3347;300
3348;300
3349;200
3350;100
3351;200
3352;200
3353;200
3354;300
3355;300
3356;0.0
3357;0.0
3358;0.0
3359;0.0
3360;0.0
3361;0.0
3362;0.0
3363;0.0
3364;0.0
3365;0.0
3366;0.0
3367;0.0
3368;0.0
3369;0.0
3370;300
3371;400
3372;200
3373;200
3374;600
3375;600
3376;1000
3377;600
3378;200
3379;200
3380;100
3381;0.0
3382;0.0
3383;0.0
3384;0.0
3385;0.0
3386;0.0
3387;0.0
3388;0.0
3389;0.0
3390;0.0
3391;0.0
3392;0.0
3393;0.0
3394;400
3395;500
3396;500
3397;500
3398;700
3399;500
3400;200
3401;0.0
3402;0.0
3403;0.0
3404;0.0
3405;0.0
3406;0.0
3407;0.0
3408;0.0
3409;0.0
3410;0.0
3411;0.0
3412;0.0
3413;0.0
3414;0.0
3415;0.0
3416;0.0
3417;100
3418;100
3419;700
3420;900
3421;1000
3422;1000
3423;800
3424;700
3425;900
3426;800
3427;200
3428;0.0
3429;0.0
3430;0.0
3431;0.0
3432;0.0
3433;0.0
3434;0.0
3435;0.0
3436;0.0
3437;0.0
3438;0.0
3439;0.0
3440;0.0
3441;0.0
3442;400
3443;800
3444;600
3445;1000
3446;800
3447;900
3448;1000
3449;1000
3450;900
3451;300
3452;100
3453;0.0
3454;0.0
3455;0.0
3456;0.0
3457;0.0
3458;0.0
3459;0.0
3460;0.0
3461;0.0
3462;0.0
3463;0.0
3464;0.0
3465;0.0
3466;200
3467;400
3468;300
3469;400
3470;300
3471;200
3472;200
3473;200
3474;0.0
3475;0.0
3476;0.0
3477;0.0
3478;0.0
3479;0.0
3480;0.0
3481;0.0
3482;0.0
3483;0.0
3484;0.0
3485;0.0
3486;0.0
3487;0.0
3488;0.0
3489;0.0
3490;0.0
3491;0.0
3492;100
3493;100
3494;300
3495;400
3496;200
3497;100
3498;0.0
3499;0.0
3500;0.0
3501;0.0
3502;0.0
3503;0.0
3504;0.0
3505;0.0
3506;0.0
3507;0.0
3508;0.0
3509;0.0
3510;0.0
3511;0.0
3512;0.0
3513;0.0
3514;100
3515;200
3516;200
3517;200
3518;400
3519;500
3520;300
3521;600
3522;400
3523;100
3524;0.0
3525;0.0
3526;0.0
3527;0.0
3528;0.0
3529;0.0
3530;0.0
3531;0.0
3532;0.0
3533;0.0
3534;0.0
3535;0.0
3536;0.0
3537;0.0
3538;0.0
3539;100
3540;500
3541;900
3542;500
3543;1000
3544;1000
3545;800
3546;500
3547;200
3548;100
3549;0.0
3550;0.0
3551;0.0
3552;0.0
3553;0.0
3554;0.0
3555;0.0
3556;0.0
3557;0.0
3558;0.0
3559;0.0
3560;0.0
3561;0.0
3562;100
3563;0.0
3564;0.0
3565;0.0
3566;0.0
3567;0.0
3568;200
3569;200
3570;100
3571;0.0
3572;0.0
3573;0.0
3574;0.0
3575;0.0
3576;0.0
3577;0.0
3578;0.0
3579;0.0
3580;0.0
3581;0.0
3582;0.0
3583;0.0
3584;0.0
3585;0.0
3586;100
3587;200
3588;300
3589;100
3590;100
3591;0.0
3592;400
3593;700
3594;500
3595;300
3596;0.0
3597;0.0
3598;0.0
3599;0.0
3600;0.0
3601;0.0
3602;0.0
3603;0.0
3604;0.0
3605;0.0
3606;0.0
3607;0.0
3608;0.0
3609;0.0
3610;0.0
3611;0.0
3612;200
3613;100
3614;900
3615;300
3616;500
3617;200
3618;200
3619;0.0
3620;0.0
3621;0.0
3622;0.0
3623;0.0
3624;0.0
3625;0.0
3626;0.0
3627;0.0
3628;0.0
3629;0.0
3630;0.0
3631;0.0
3632;0.0
3633;0.0
3634;100
3635;0.0
3636;100
3637;200
3638;100
3639;100
3640;100
3641;0.0
3642;0.0
3643;200
3644;0.0
3645;0.0
3646;0.0
3647;0.0
3648;0.0
3649;0.0
3650;0.0
3651;0.0
3652;0.0
3653;0.0
3654;0.0
3655;0.0
3656;0.0
3657;100
3658;200
3659;200
3660;100
3661;200
3662;400
3663;500
3664;500
3665;500
3666;200
3667;300
3668;100
3669;0.0
3670;0.0
3671;0.0
3672;0.0
3673;0.0
3674;0.0
3675;0.0
3676;0.0
3677;0.0
3678;0.0
3679;0.0
3680;0.0
3681;0.0
3682;300
3683;300
3684;400
3685;900
3686;900
3687;700
3688;900
3689;100
3690;300
3691;100
3692;0.0
3693;0.0
3694;0.0
3695;0.0
3696;0.0
3697;0.0
3698;0.0
3699;0.0
3700;0.0
3701;0.0
3702;0.0
3703;0.0
3704;0.0
3705;0.0
3706;0.0
3707;0.0
3708;100
3709;200
3710;400
3711;300
3712;900
3713;600
3714;400
3715;300
3716;0.0
3717;0.0
3718;0.0
3719;0.0
3720;0.0
3721;0.0
3722;0.0
3723;0.0
3724;0.0
3725;0.0
3726;0.0
3727;0.0
3728;0.0
3729;200
3730;200
3731;400
3732;400
3733;400
3734;900
3735;300
3736;100
3737;800
3738;400
3739;0.0
3740;0.0
3741;0.0
3742;0.0
3743;0.0
3744;0.0
3745;0.0
3746;0.0
3747;0.0
3748;0.0
3749;0.0
3750;0.0
3751;0.0
3752;0.0
3753;0.0
3754;200
3755;500
3756;300
3757;300
3758;600
3759;1000
3760;1000
3761;300
3762;100
3763;0.0
3764;100
3765;0.0
3766;0.0
3767;0.0
3768;0.0
3769;0.0
3770;0.0
3771;0.0
3772;0.0
3773;0.0
3774;0.0
3775;0.0
3776;0.0
3777;0.0
3778;300
3779;500
3780;900
3781;600
3782;500
3783;600
3784;400
3785;500
3786;400
3787;300
3788;200
3789;0.0
3790;0.0
3791;0.0
3792;0.0
3793;0.0
3794;0.0
3795;0.0
3796;0.0
3797;0.0
3798;0.0
3799;0.0
3800;0.0
3801;0.0
3802;400
3803;700
3804;1000
3805;1000
3806;900
3807;700
3808;400
3809;500
3810;300
3811;300
3812;200
3813;0.0
3814;0.0
3815;0.0
3816;0.0
3817;0.0
3818;0.0
3819;0.0
3820;0.0
3821;0.0
3822;0.0
3823;0.0
3824;0.0
3825;0.0
3826;400
3827;700
3828;1000
3829;1000
3830;1000
3831;1000
3832;1000
3833;800
3834;700
3835;400
3836;200
3837;0.0
3838;0.0
3839;0.0
3840;0.0
3841;0.0
3842;0.0
3843;0.0
3844;0.0
3845;0.0
3846;0.0
3847;0.0
3848;0.0
3849;100
3850;400
3851;700
3852;1000
3853;1000
3854;1000
3855;1000
3856;1000
3857;1000
3858;900
3859;600
3860;300
3861;100
3862;0.0
3863;0.0
3864;0.0
3865;0.0
3866;0.0
3867;0.0
3868;0.0
3869;0.0
3870;0.0
3871;0.0
3872;0.0
3873;0.0
3874;400
3875;800
3876;1000
3877;1000
3878;1000
3879;1000
3880;1000
3881;1000
3882;900
3883;700
3884;300
3885;0.0
3886;0.0
3887;0.0
3888;0.0
3889;0.0
3890;0.0
3891;0.0
3892;0.0
3893;0.0
3894;0.0
3895;0.0
3896;0.0
3897;0.0
3898;400
3899;900
3900;1000
3901;1000
3902;1000
3903;1000
3904;1000
3905;1000
3906;900
3907;700
3908;400
3909;100
3910;0.0
3911;0.0
3912;0.0
3913;0.0
3914;0.0
3915;0.0
3916;0.0
3917;0.0
3918;0.0
3919;0.0
3920;0.0
3921;0.0
3922;500
3923;900
3924;1000
3925;1000
3926;1000
3927;1000
3928;1000
3929;1000
3930;1000
3931;800
3932;400
3933;100
3934;0.0
3935;0.0
3936;0.0
3937;0.0
3938;0.0
3939;0.0
3940;0.0
3941;0.0
3942;0.0
3943;0.0
3944;0.0
3945;100
3946;500
3947;900
3948;1000
3949;1000
3950;1000
3951;1000
3952;1000
3953;1000
3954;1000
3955;800
3956;400
3957;100
3958;0.0
3959;0.0
3960;0.0
3961;0.0
3962;0.0
3963;0.0
3964;0.0
3965;0.0
3966;0.0
3967;0.0
3968;100
3969;200
3970;600
3971;1000
3972;700
3973;1000
3974;900
3975;1000
3976;900
3977;1000
3978;400
3979;700
3980;500
3981;200
3982;0.0
3983;0.0
3984;0.0
3985;0.0
3986;0.0
3987;0.0
3988;0.0
3989;0.0
3990;0.0
3991;0.0
3992;0.0
3993;200
3994;600
3995;900
3996;1000
3997;1000
3998;1000
3999;1000
4000;800
4001;800
4002;800
4003;500
4004;200
4005;0.0
4006;0.0
4007;0.0
4008;0.0
4009;0.0
4010;0.0
4011;0.0
4012;0.0
4013;0.0
4014;0.0
4015;0.0
4016;200
4017;300
4018;500
4019;1000
4020;1000
4021;1000
4022;1000
4023;1000
4024;1000
4025;1000
4026;1000
4027;800
4028;400
4029;100
4030;0.0
4031;0.0
4032;0.0
4033;0.0
4034;0.0
4035;0.0
4036;0.0
4037;0.0
4038;0.0
4039;0.0
4040;0.0
4041;100
4042;500
4043;1000
4044;1000
4045;1000
4046;1000
4047;1000
4048;1000
4049;1000
4050;1000
4051;900
4052;500
4053;200
4054;0.0
4055;0.0
4056;0.0
4057;0.0
4058;0.0
4059;0.0
4060;0.0
4061;0.0
4062;0.0
4063;0.0
4064;0.0
4065;200
4066;600
4067;1000
4068;700
4069;800
4070;800
4071;900
4072;1000
4073;800
4074;1000
4075;600
4076;300
4077;100
4078;0.0
4079;0.0
4080;0.0
4081;0.0
4082;0.0
4083;0.0
4084;0.0
4085;0.0
4086;0.0
4087;0.0
4088;0.0
4089;100
4090;500
4091;1000
4092;900
4093;800
4094;900
4095;1000
4096;1000
4097;900
4098;1000
4099;700
4100;300
4101;200
4102;0.0
4103;0.0
4104;0.0
4105;0.0
4106;0.0
4107;0.0
4108;0.0
4109;0.0
4110;0.0
4111;0.0
4112;100
4113;200
4114;600
4115;900
4116;1000
4117;1000
4118;1000
4119;1000
4120;1000
4121;900
4122;500
4123;300
4124;400
4125;100
4126;0.0
4127;0.0
4128;0.0
4129;0.0
4130;0.0
4131;0.0
4132;0.0
4133;0.0
4134;0.0
4135;0.0
4136;100
4137;200
4138;300
4139;400
4140;400
4141;900
4142;800
4143;700
4144;1000
4145;800
4146;600
4147;300
4148;100
4149;0.0
4150;0.0
4151;0.0
4152;0.0
4153;0.0
4154;0.0
4155;0.0
4156;0.0
4157;0.0
4158;0.0
4159;0.0
4160;100
4161;100
4162;300
4163;600
4164;1000
4165;1000
4166;1000
4167;1000
4168;1000
4169;1000
4170;900
4171;800
4172;400
4173;100
4174;0.0
4175;0.0
4176;0.0
4177;0.0
4178;0.0
4179;0.0
4180;0.0
4181;0.0
4182;0.0
4183;0.0
4184;0.0
4185;100
4186;500
4187;1000
4188;800
4189;1000
4190;1000
4191;1000
4192;1000
4193;1000
4194;1000
4195;900
4196;500
4197;200
4198;0.0
4199;0.0
4200;0.0
4201;0.0
4202;0.0
4203;0.0
4204;0.0
4205;0.0
4206;0.0
4207;0.0
4208;200
4209;300
4210;500
4211;900
4212;1000
4213;1000
4214;1000
4215;1000
4216;1000
4217;1000
4218;1000
4219;600
4220;300
4221;0.0
4222;0.0
4223;0.0
4224;0.0
4225;0.0
4226;0.0
4227;0.0
4228;0.0
4229;0.0
4230;0.0
4231;0.0
4232;100
4233;300
4234;500
4235;1000
4236;1000
4237;1000
4238;900
4239;1000
4240;1000
4241;1000
4242;600
4243;800
4244;300
4245;100
4246;0.0
4247;0.0
4248;0.0
4249;0.0
4250;0.0
4251;0.0
4252;0.0
4253;0.0
4254;0.0
4255;0.0
4256;0.0
4257;100
4258;500
4259;1000
4260;600
4261;800
4262;900
4263;900
4264;1000
4265;1000
4266;900
4267;500
4268;400
4269;200
4270;0.0
4271;0.0
4272;0.0
4273;0.0
4274;0.0
4275;0.0
4276;0.0
4277;0.0
4278;0.0
4279;0.0
4280;0.0
4281;200
4282;500
4283;900
4284;800
4285;600
4286;1000
4287;1000
4288;900
4289;1000
4290;600
4291;400
4292;200
4293;100
4294;0.0
4295;0.0
4296;0.0
4297;0.0
4298;0.0
4299;0.0
4300;0.0
4301;0.0
4302;0.0
4303;0.0
4304;100
4305;100
4306;400
4307;900
4308;1000
4309;800
4310;1000
4311;1000
4312;700
4313;1000
4314;700
4315;200
4316;100
4317;0.0
4318;0.0
4319;0.0
4320;0.0
4321;0.0
4322;0.0
4323;0.0
4324;0.0
4325;0.0
4326;0.0
4327;0.0
4328;0.0
4329;100
4330;400
4331;1000
4332;1000
4333;1000
4334;1000
4335;1000
4336;1000
4337;1000
4338;1000
4339;900
4340;400
4341;200
4342;0.0
4343;0.0
4344;0.0
4345;0.0
4346;0.0
4347;0.0
4348;0.0
4349;0.0
4350;0.0
4351;0.0
4352;0.0
4353;100
4354;400
4355;1000
4356;1000
4357;900
4358;1000
4359;1000
4360;1000
4361;1000
4362;1000
4363;800
4364;400
4365;100
4366;0.0
4367;0.0
4368;0.0
4369;0.0
4370;0.0
4371;0.0
4372;0.0
4373;0.0
4374;0.0
4375;0.0
4376;0.0
4377;0.0
4378;400
4379;1000
4380;1000
4381;1000
4382;1000
4383;1000
4384;1000
4385;1000
4386;1000
4387;700
4388;500
4389;400
4390;300
4391;300
4392;0.0
4393;0.0
4394;0.0
4395;0.0
4396;0.0
4397;0.0
4398;0.0
4399;0.0
4400;0.0
4401;100
4402;500
4403;900
4404;1000
4405;1000
4406;1000
4407;1000
4408;1000
4409;900
4410;1000
4411;800
4412;500
4413;400
4414;300
4415;300
4416;100
4417;0.0
4418;0.0
4419;0.0
4420;0.0
4421;0.0
4422;0.0
4423;0.0
4424;0.0
4425;100
4426;500
4427;1000
4428;1000
4429;1000
4430;1000
4431;1000
4432;1000
4433;1000
4434;1000
4435;800
4436;500
4437;400
4438;300
4439;300
4440;200
4441;0.0
4442;0.0
4443;0.0
4444;0.0
4445;0.0
4446;0.0
4447;0.0
4448;100
4449;200
4450;600
4451;900
4452;1000
4453;1000
4454;1000
4455;1000
4456;1000
4457;1000
4458;700
4459;500
4460;500
